,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
412,514.0,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
413,637.0,Spain,Male,37,8,0.0,1,1,1,186062.36,0
414,468.0,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
415,539.0,France,Male,39,3,0.0,2,1,0,36692.17,0
416,509.0,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
417,662.0,France,Female,32,4,133950.37,1,1,1,48725.68,1
418,818.0,Spain,Male,26,4,0.0,2,1,1,167036.94,0
419,608.0,France,Male,33,9,89968.69,1,1,0,68777.26,0
420,850.0,Spain,Female,32,9,0.0,2,1,1,18924.92,0
421,816.0,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
422,536.0,France,Male,35,8,0.0,2,1,0,64833.28,0
423,753.0,France,Male,35,3,0.0,2,1,1,184843.77,0
424,631.0,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
425,703.0,France,Male,37,1,149762.08,1,1,0,20629.4,1
426,774.0,France,Male,26,2,93844.69,1,1,0,28415.36,0
427,785.0,France,Male,28,8,0.0,2,1,0,77231.27,0
428,571.0,France,Female,33,1,0.0,2,1,0,102750.7,0
429,621.0,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
430,605.0,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
431,611.0,France,Female,40,8,100812.33,2,1,0,147358.27,0
432,658.0,France,Male,29,4,80262.6,1,1,1,20612.82,0
433,788.0,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
434,798.0,France,Male,37,8,0.0,3,0,0,110783.28,0
435,615.0,Spain,Male,61,9,0.0,2,1,0,150227.85,1
436,730.0,France,Female,35,0,155470.55,1,1,1,53718.28,0
437,641.0,France,Male,37,7,0.0,2,1,0,75248.3,0
438,542.0,France,Male,39,3,135096.77,1,1,1,14353.43,1
439,692.0,France,Male,30,2,0.0,2,0,1,130486.57,0
440,714.0,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
441,591.0,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
442,639.0,France,Female,38,4,81550.94,2,0,1,118974.77,0
443,673.0,France,Female,38,2,170061.92,2,0,0,134901.34,1
444,765.0,Germany,Male,36,8,92310.54,2,1,1,72924.56,0
445,622.0,France,Female,32,6,169089.38,2,1,0,101057.95,0
446,806.0,France,Male,40,5,80613.93,1,1,1,142838.64,0
447,757.0,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
448,570.0,France,Female,58,8,0.0,1,0,1,116503.92,1
449,555.0,Spain,Male,32,4,0.0,2,1,1,54405.79,0
450,692.0,France,Male,54,5,0.0,2,1,1,88721.84,0
451,774.0,France,Male,60,5,85891.55,1,1,0,74135.48,1
452,638.0,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
453,691.0,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
454,684.0,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
455,733.0,France,Male,22,5,0.0,2,1,1,117202.19,0
456,599.0,Spain,Female,37,2,0.0,2,1,1,143739.29,0
457,524.0,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
458,632.0,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
459,735.0,Spain,Male,34,5,0.0,2,0,0,71095.41,0
460,734.0,France,Male,34,6,133598.4,1,1,1,13107.24,0
461,605.0,France,Female,51,3,136188.78,1,1,1,67110.59,1
462,793.0,Spain,Male,38,9,0.0,2,1,0,88225.02,0
463,468.0,France,Female,56,10,0.0,3,0,1,62256.87,1
464,779.0,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
465,698.0,France,Male,48,4,101238.24,2,0,1,177815.87,1
466,707.0,France,Male,58,6,89685.92,1,0,1,126471.13,0
467,850.0,France,Female,35,1,211774.31,1,1,0,188574.12,1
468,850.0,France,Male,56,7,131317.48,1,1,1,119175.45,0
469,527.0,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
470,696.0,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
471,661.0,France,Male,48,3,120320.54,1,0,0,96463.25,0
472,776.0,France,Female,31,2,0.0,2,1,1,112349.51,0
473,701.0,France,Male,43,2,0.0,2,1,1,165303.79,0
474,610.0,France,Male,26,8,0.0,2,1,0,166031.08,0
475,572.0,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
476,519.0,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
477,729.0,France,Male,32,6,93694.42,1,1,1,79919.13,0
478,543.0,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
479,550.0,France,Female,40,7,114354.95,1,1,0,54018.93,0
480,608.0,France,Male,59,1,0.0,1,1,0,70649.64,1
481,639.0,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
482,686.0,Spain,Male,34,9,0.0,2,1,0,127569.8,0
483,564.0,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
484,745.0,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
485,833.0,France,Male,37,8,151226.18,2,1,1,136129.49,0
486,622.0,France,Male,26,9,0.0,2,1,1,153237.59,0
487,597.0,France,Female,42,4,64740.12,1,1,1,106841.12,0
488,721.0,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
489,504.0,France,Female,49,7,0.0,3,0,1,87822.14,1
490,842.0,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
491,587.0,France,Male,38,0,0.0,2,1,0,47414.15,0
492,479.0,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
493,508.0,France,Male,49,7,122451.46,2,1,1,75808.1,0
494,749.0,France,Male,24,1,0.0,3,1,1,47911.03,0
495,721.0,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
496,685.0,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
497,417.0,France,Male,34,7,0.0,2,1,0,55003.79,0
498,590.0,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
499,587.0,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
500,598.0,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
501,741.0,Spain,Male,53,3,0.0,2,1,1,38913.68,0
502,850.0,Spain,Female,70,5,0.0,1,1,1,705.18,0
503,584.0,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
504,650.0,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
505,607.0,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
506,509.0,France,Female,46,1,0.0,1,1,0,71244.59,1
507,689.0,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
508,543.0,France,Male,36,4,0.0,2,1,1,141210.5,0
509,438.0,Spain,Female,54,2,0.0,1,0,0,191763.07,1
510,687.0,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
511,737.0,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
512,761.0,France,Male,31,7,0.0,3,1,1,166698.18,0
513,601.0,France,Male,44,1,100486.18,2,1,1,62678.53,0
514,651.0,France,Male,45,1,0.0,1,1,0,67740.08,1
515,745.0,France,Male,35,9,92566.53,2,1,0,161519.77,0
516,648.0,Spain,Female,49,10,0.0,2,1,1,159835.78,1
517,848.0,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
518,546.0,France,Female,27,8,0.0,2,1,1,14858.1,0
519,439.0,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
520,755.0,France,Male,30,4,123217.66,2,0,1,144183.1,0
521,593.0,France,Female,41,6,0.0,1,1,0,65170.66,0
522,701.0,France,Male,39,2,0.0,2,1,1,82526.92,0
523,701.0,Spain,Male,36,8,0.0,2,1,0,169161.46,0
524,607.0,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
525,586.0,Spain,Female,57,3,0.0,2,0,1,6057.81,0
526,547.0,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
527,647.0,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
528,760.0,France,Female,51,2,100946.71,1,0,0,179614.8,1
529,621.0,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
530,526.0,France,Male,36,1,0.0,1,1,0,160696.72,0
531,519.0,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
532,713.0,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
533,700.0,France,Male,38,8,134811.3,1,1,0,1299.75,0
534,630.0,Spain,Male,32,4,82034.0,1,0,0,146326.45,0
535,779.0,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
536,611.0,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
537,685.0,Spain,Male,43,9,0.0,2,1,0,107811.28,0
538,646.0,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
539,484.0,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
540,601.0,France,Female,43,8,0.0,3,0,1,110916.15,1
541,762.0,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
542,687.0,France,Female,72,9,0.0,1,0,1,69829.4,0
543,566.0,France,Male,30,5,0.0,1,1,0,54926.51,1
544,702.0,France,Male,37,10,150525.8,1,1,1,94728.49,0
545,601.0,France,Male,29,9,0.0,1,1,1,80393.27,0
546,699.0,France,Male,53,4,0.0,2,0,1,111307.98,0
547,584.0,France,Male,28,10,0.0,2,1,0,19834.32,0
548,699.0,France,Male,35,5,0.0,2,1,1,78397.24,0
549,698.0,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
550,495.0,France,Male,30,10,129755.99,1,0,0,172749.65,0
551,650.0,France,Female,27,6,0.0,2,1,0,1002.39,0
552,605.0,France,Female,64,2,129555.7,1,1,1,13601.79,0
553,667.0,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
554,727.0,Spain,Female,31,0,0.0,1,1,0,121751.04,1
555,754.0,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
556,612.0,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
557,546.0,Spain,Male,42,7,139070.51,1,1,1,86945.0,0
558,673.0,Spain,Female,37,8,0.0,2,1,1,183318.79,0
559,593.0,France,Male,35,9,114193.24,1,1,0,71154.1,0
560,656.0,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
561,535.0,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
562,678.0,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
563,850.0,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
564,752.0,France,Male,49,2,78653.84,1,1,0,7698.6,0
565,649.0,France,Male,47,1,0.0,2,1,1,145593.85,0
566,799.0,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
567,589.0,France,Female,61,1,0.0,1,1,0,61108.56,1
568,583.0,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
569,839.0,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
570,540.0,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
571,850.0,France,Male,31,6,67996.23,2,0,0,50129.87,1
572,696.0,Spain,Female,51,5,0.0,2,1,0,55022.43,0
573,660.0,Spain,Female,33,1,0.0,2,0,0,117834.91,0
574,682.0,France,Male,48,1,138778.15,1,0,1,168840.23,0
575,744.0,France,Female,43,10,147832.15,1,0,1,24234.11,0
576,785.0,France,Female,36,4,135438.4,1,0,0,190627.01,0
577,752.0,Spain,Male,48,5,116060.08,1,1,0,156618.38,1
578,706.0,France,Female,29,5,112564.62,1,1,0,42334.38,0
579,583.0,France,Female,27,1,125406.58,1,1,1,110784.42,0
580,660.0,Germany,Female,39,5,135134.99,1,1,0,173683.0,1
581,819.0,France,Female,39,9,133102.92,1,1,0,27046.46,1
582,673.0,France,Female,34,8,42157.08,1,1,0,20598.59,1
583,752.0,France,Female,30,3,0.0,2,1,1,104991.28,0
584,578.0,France,Male,38,7,82259.29,1,1,0,8996.97,0
585,438.0,France,Female,36,4,0.0,2,1,0,64420.5,0
586,652.0,France,Male,38,6,0.0,2,1,1,145700.22,0
587,629.0,France,Female,49,4,0.0,2,1,1,196335.48,0
588,720.0,France,Male,52,7,0.0,1,1,1,14781.12,0
589,668.0,France,Male,42,3,150461.07,1,1,0,108139.23,0
590,459.0,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
591,729.0,Spain,Male,31,8,164870.81,2,1,1,9567.39,0
592,498.0,Germany,Male,25,8,121702.73,1,1,1,132210.49,0
593,549.0,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
594,601.0,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
595,544.0,France,Male,64,9,113829.45,1,1,1,124341.49,0
596,751.0,France,Female,30,6,0.0,2,1,0,15766.1,0
597,632.0,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
598,694.0,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
599,695.0,France,Male,46,4,0.0,2,1,1,137537.22,0
600,661.0,France,Female,41,1,0.0,2,0,1,131300.68,0
601,559.0,France,Female,31,3,127070.73,1,0,1,160941.78,0
602,503.0,France,Male,29,3,0.0,2,1,1,143954.99,0
603,695.0,Spain,Male,46,3,122549.64,1,1,1,56297.85,0
604,640.0,France,Female,42,5,176099.13,1,1,1,8404.73,0
605,667.0,France,Male,42,9,0.0,2,0,1,58137.42,0
606,640.0,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
607,529.0,Spain,Male,35,5,0.0,2,1,1,187288.5,0
608,563.0,France,Female,39,5,0.0,2,1,1,17603.81,0
609,739.0,Germany,Male,45,7,102703.62,1,0,1,147802.94,1
610,788.0,Spain,Female,70,1,0.0,2,1,1,41610.62,0
611,684.0,Spain,Female,38,3,0.0,2,1,0,44255.65,0
612,482.0,France,Male,55,5,97318.25,1,0,1,78416.14,0
613,591.0,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
614,651.0,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
615,749.0,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
616,583.0,France,Male,24,9,135125.28,1,0,0,89801.9,0
617,661.0,Spain,Male,42,2,178820.91,1,0,0,29358.57,1
618,715.0,France,Female,31,2,112212.14,2,1,1,181600.72,0
619,769.0,Germany,Female,45,5,126674.81,1,1,0,124118.71,1
620,625.0,France,Female,51,7,136294.97,1,1,0,38867.46,1
621,641.0,France,Female,36,5,66392.64,1,1,0,31106.67,0
622,716.0,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
623,767.0,France,Male,43,1,76408.85,2,1,0,77837.63,0
624,589.0,France,Male,34,6,0.0,2,1,1,177896.92,0
625,796.0,France,Female,45,2,109730.22,1,1,1,123882.73,0
626,445.0,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
627,543.0,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
628,746.0,Spain,Male,36,2,0.0,2,1,1,16436.56,0
629,742.0,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
630,750.0,France,Female,32,5,0.0,2,1,0,95611.47,0
631,669.0,France,Male,30,7,95128.86,1,0,0,19799.26,0
632,594.0,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
633,659.0,Germany,Male,36,2,76190.48,2,1,1,149066.14,0
634,750.0,Germany,Male,40,5,168286.81,3,1,0,20451.99,1
635,626.0,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
636,620.0,France,Male,42,4,0.0,2,1,0,6232.31,0
637,580.0,France,Female,35,8,0.0,2,0,1,10357.03,0
638,540.0,France,Male,48,0,148116.48,1,0,0,116973.48,0
639,634.0,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
640,632.0,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
641,501.0,France,Female,41,3,144260.5,1,1,0,172114.67,0
642,786.0,France,Male,34,9,0.0,2,1,0,144517.19,0
643,554.0,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
644,474.0,France,Male,45,10,0.0,2,0,0,172175.9,0
645,621.0,France,Female,43,5,0.0,1,1,1,47578.45,0
646,672.0,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
647,459.0,Spain,Female,42,6,129634.25,2,1,1,177683.02,1
648,669.0,France,Male,23,1,0.0,2,0,0,66088.83,0
649,694.0,France,Male,36,3,97530.25,1,1,1,117140.41,0
650,787.0,France,Female,42,10,145988.65,2,1,1,79510.37,0
651,580.0,France,Male,37,9,0.0,2,0,1,77108.66,0
652,711.0,France,Female,25,7,0.0,3,1,1,9679.28,0
653,673.0,France,Female,40,5,137494.28,1,1,0,81753.92,0
654,499.0,France,Female,57,1,0.0,1,0,0,131372.38,1
655,591.0,France,Male,24,6,147360.0,1,1,1,25310.82,0
656,657.0,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
657,738.0,Germany,Male,43,9,121152.05,2,1,0,64166.7,1
658,545.0,Germany,Female,60,7,128981.07,1,0,1,176924.21,1
659,497.0,France,Male,47,6,0.0,1,1,1,90055.08,0
660,816.0,Spain,Male,67,6,151858.98,1,1,1,72814.31,0
661,525.0,France,Male,36,2,114628.4,1,0,1,168290.06,0
662,725.0,France,Male,46,6,0.0,2,1,0,161767.38,0
663,692.0,France,Female,28,8,95059.02,2,1,0,44420.18,0
664,618.0,France,Female,24,7,128736.39,1,0,1,37147.61,0
665,546.0,France,Male,24,8,156325.38,1,1,1,125381.02,0
666,635.0,France,Male,29,7,105405.97,1,1,1,149853.89,0
667,611.0,France,Female,49,2,88915.37,3,0,0,161435.02,1
668,650.0,France,Male,60,8,0.0,2,1,1,102925.76,0
669,606.0,France,Male,40,5,0.0,2,1,1,70899.27,0
670,844.0,France,Male,18,2,160980.03,1,0,0,145936.28,0
671,450.0,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
672,727.0,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
673,649.0,France,Male,41,0,0.0,2,0,1,130567.02,0
674,758.0,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
675,490.0,France,Female,35,7,107749.03,1,1,1,3937.37,0
676,815.0,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
677,838.0,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
678,803.0,France,Male,31,9,157120.86,2,1,0,141300.53,0
679,664.0,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
680,736.0,Spain,Female,28,2,0.0,2,1,1,117431.1,0
681,633.0,France,Female,37,9,156091.97,1,1,0,72008.61,0
682,664.0,France,Male,58,5,98668.18,1,1,1,60887.58,0
683,600.0,France,Female,43,5,134022.06,1,1,0,194764.83,0
684,693.0,France,Female,35,5,124151.09,1,1,0,88705.14,1
685,663.0,Germany,Female,36,6,77253.5,1,0,0,35817.97,1
686,742.0,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
687,710.0,Germany,Male,43,2,140080.32,3,1,1,157908.19,1
688,710.0,Spain,Female,27,2,135277.96,1,1,0,142200.15,0
689,700.0,France,Female,82,2,0.0,2,0,1,182055.36,0
690,720.0,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
691,684.0,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
692,531.0,France,Female,63,1,114715.71,1,0,1,24506.95,1
693,742.0,Germany,Female,36,2,129748.54,2,0,0,47271.61,1
694,717.0,France,Male,31,4,129722.57,1,0,0,41176.6,0
695,589.0,France,Male,32,2,0.0,2,0,1,9468.64,0
696,767.0,France,Male,36,3,139180.2,1,0,0,123880.19,0
697,636.0,Germany,Male,49,6,113599.74,2,1,0,158887.09,1
698,648.0,France,Male,33,7,134944.0,1,1,1,117036.38,0
699,692.0,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
700,754.0,France,Male,28,8,0.0,2,1,1,52615.62,0
701,639.0,France,Male,27,8,0.0,2,1,0,192247.35,0
702,774.0,France,Female,28,1,71264.02,2,0,1,68759.57,0
703,517.0,France,Male,41,2,0.0,2,0,1,75937.47,0
704,571.0,France,Female,35,8,0.0,2,0,0,84569.13,0
705,747.0,Germany,Male,58,7,116313.57,1,1,1,190696.35,1
706,792.0,Spain,Male,36,5,92140.15,1,0,1,67468.67,0
707,562.0,Spain,Female,35,0,0.0,2,1,0,119899.52,0
708,704.0,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
709,611.0,France,Male,49,3,0.0,2,1,1,142917.54,0
710,850.0,Germany,Female,48,6,111962.99,1,1,0,111755.8,0
711,743.0,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
712,654.0,France,Male,29,1,0.0,1,1,0,180345.44,0
713,761.0,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
714,488.0,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
715,683.0,France,Female,35,6,187530.66,2,1,1,37976.36,0
716,601.0,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
717,605.0,France,Male,52,7,0.0,2,1,1,173952.5,0
718,671.0,Germany,Female,44,0,84745.03,2,0,1,34673.98,0
719,614.0,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
720,850.0,France,Male,39,4,127771.35,2,0,1,151738.54,0
721,790.0,Spain,Female,46,9,0.0,1,0,0,14679.81,1
722,793.0,France,Female,33,0,0.0,1,0,0,175544.02,0
723,628.0,France,Male,69,5,0.0,2,1,1,181964.6,0
724,657.0,France,Female,37,6,95845.6,1,1,0,122218.23,0
725,618.0,France,Female,35,10,0.0,2,1,0,180439.75,0
726,681.0,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
727,516.0,Spain,Female,33,3,0.0,2,1,1,58685.59,0
728,421.0,Germany,Male,28,8,122384.22,3,1,1,89017.38,1
729,700.0,France,Female,26,2,0.0,2,0,0,50051.42,0
730,745.0,France,Male,25,5,157993.15,2,1,0,146041.45,0
731,696.0,France,Male,29,8,0.0,2,1,0,191166.09,0
732,580.0,Germany,Female,42,2,123331.36,1,0,0,103516.08,1
733,497.0,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
734,720.0,France,Female,43,6,137824.03,2,1,0,172557.77,0
735,659.0,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
736,841.0,France,Female,36,5,156021.31,1,0,0,122662.98,0
737,642.0,Spain,Male,34,8,0.0,1,1,0,72085.1,0
738,732.0,Spain,Female,69,9,137453.43,1,0,1,110932.24,1
739,600.0,Spain,Male,36,4,0.0,2,1,0,143635.36,0
740,464.0,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
741,680.0,France,Female,47,5,0.0,2,1,1,179843.33,0
742,758.0,Spain,Male,56,1,0.0,2,1,1,10643.38,0
743,630.0,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
744,577.0,France,Female,39,10,0.0,2,1,0,10553.31,0
745,684.0,France,Female,34,6,0.0,2,1,1,130928.22,0
746,708.0,Spain,Female,41,5,0.0,1,0,1,157003.99,0
747,732.0,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
748,634.0,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
749,633.0,France,Female,30,6,0.0,2,0,0,41642.29,0
750,559.0,France,Male,34,2,137390.11,2,1,0,9677.0,0
751,694.0,Spain,Female,37,3,0.0,2,1,1,147012.22,0
752,686.0,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
753,507.0,France,Male,36,4,83543.37,1,0,0,140134.43,0
754,732.0,Germany,Male,50,6,145338.76,1,0,0,91936.1,1
755,818.0,France,Female,31,1,186796.37,1,0,0,178252.63,0
756,660.0,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
757,773.0,Spain,Female,41,5,0.0,1,1,0,28266.9,1
758,640.0,France,Male,44,3,137148.68,1,1,0,92381.01,0
759,505.0,France,Male,49,7,80001.23,1,0,0,135180.11,0
760,714.0,Germany,Male,21,6,86402.52,2,0,0,27330.59,0
761,468.0,France,Female,42,5,0.0,2,1,0,125305.34,0
762,611.0,Spain,Male,51,1,122874.74,1,1,1,149648.45,0
763,705.0,France,Male,25,0,97544.29,1,0,1,59887.15,0
764,646.0,Germany,Male,46,1,170826.55,2,1,0,45041.32,0
765,667.0,Germany,Female,48,1,97133.92,2,0,0,113316.77,1
766,511.0,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
767,653.0,France,Female,43,6,0.0,2,1,1,7330.59,0
768,675.0,France,Female,57,8,0.0,2,0,1,95463.29,0
769,523.0,Spain,Male,32,4,0.0,2,1,0,167848.02,0
770,567.0,Germany,Female,49,5,134956.02,1,1,0,93953.84,1
771,741.0,Spain,Male,39,7,143637.58,2,0,1,174227.66,0
772,456.0,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
773,598.0,France,Male,64,1,0.0,2,1,0,195635.3,1
774,667.0,France,Male,43,8,190227.46,1,1,0,97508.04,1
775,548.0,France,Female,32,2,172448.77,1,1,0,188083.77,1
776,725.0,France,Male,41,7,113980.21,1,1,1,116704.25,0
777,717.0,France,Male,53,6,0.0,2,0,1,97614.87,0
778,594.0,France,Male,38,4,0.0,2,0,0,186884.04,0
779,678.0,Germany,Female,25,10,76968.12,2,0,1,131501.72,0
780,545.0,France,Male,38,1,88293.13,2,1,1,24302.95,0
781,603.0,Germany,Male,44,6,108122.39,2,1,0,108488.33,1
782,435.0,France,Male,36,4,0.0,1,1,1,197015.2,0
783,535.0,France,Female,40,8,0.0,1,1,1,27689.77,0
784,629.0,Germany,Female,45,7,129818.39,3,1,0,9217.55,1
785,722.0,France,Female,35,2,163943.89,2,1,1,15068.18,0
786,561.0,France,Male,28,7,0.0,2,1,0,7797.01,0
787,645.0,France,Female,38,5,101430.3,2,0,1,4400.32,0
788,501.0,France,Female,39,9,117301.66,1,0,0,182025.95,0
789,502.0,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
790,652.0,Spain,Female,42,4,0.0,2,1,1,38152.01,0
791,574.0,France,Female,33,3,134348.57,1,1,0,63163.99,0
792,518.0,France,Female,45,9,105525.65,2,1,1,73418.29,0
793,749.0,France,Female,60,6,0.0,1,1,0,17978.68,1
794,679.0,France,Female,43,4,0.0,3,1,0,115136.51,1
795,565.0,France,Male,36,6,106192.1,1,1,0,149575.59,0
796,643.0,France,Female,45,4,45144.43,1,1,0,60917.24,1
797,515.0,France,Male,65,7,92113.61,1,1,1,142548.33,0
798,521.0,France,Male,25,7,0.0,2,1,1,157878.67,0
799,739.0,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
800,585.0,France,Male,42,2,0.0,2,1,1,18657.77,0
801,733.0,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
802,788.0,Spain,Male,37,8,141541.25,1,0,0,66013.27,0
803,435.0,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
804,577.0,France,Male,42,9,0.0,1,1,0,74077.91,0
805,703.0,France,Female,51,3,0.0,3,1,1,77294.56,1
806,728.0,Germany,Female,35,8,125884.95,2,1,0,54359.02,1
807,728.0,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
808,718.0,France,Male,35,8,0.0,2,1,0,94820.85,0
809,621.0,France,Female,40,6,0.0,1,1,0,155155.25,0
810,523.0,France,Female,40,2,102967.41,1,1,0,128702.1,1
811,657.0,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
812,727.0,Germany,Male,40,1,93051.64,2,1,0,71865.31,1
813,643.0,France,Male,36,7,161064.64,2,0,1,84294.82,0
814,645.0,France,Female,48,7,90612.34,1,1,1,149139.13,0
815,568.0,France,Male,28,5,145105.64,2,1,0,185489.11,0
816,599.0,France,Male,58,4,0.0,1,0,0,176407.15,1
817,672.0,France,Female,45,9,0.0,1,1,1,92027.69,1
818,685.0,France,Male,33,6,174912.72,1,1,1,43932.54,0
819,516.0,France,Female,46,1,104947.72,1,1,0,115789.25,1
820,685.0,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
821,806.0,Spain,Male,25,7,0.0,2,1,0,18461.9,0
822,604.0,France,Male,36,6,116229.85,2,1,1,79633.38,0
823,648.0,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
824,545.0,Spain,Female,32,4,0.0,1,1,0,94739.2,0
825,756.0,Germany,Male,27,1,131899.0,1,1,0,93302.29,0
826,569.0,France,Male,35,10,124525.52,1,1,1,193793.78,0
